Country,Sport,WeightedGold,WeightedSilver,WeightedBronze,TotalAthletes,AppearanceYears,LastParticipation,MedalImpact,ParticipationImpact,RecencyImpact,NormMedal,NormParticipation,NormRecency,WeightMedal,WeightParticipation,WeightRecency,ImpactScore
TCH,Racquets,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Roque,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Rugby,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Rugby Sevens,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Skateboarding,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Sport Climbing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Surfing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Taekwondo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Trampoline Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Trampolining,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Triathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TCH,Tug-Of-War,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Athletics,0.0,0.0,0.0,22.0,10,2024.0,0.0,3.1354942,1.0,-0.193143334709392,1.7031187166825585,2.3455302092940844,0.7,0.25,0.05,0.40785585533876945
TGA,Boxing,0.0,0.8,0.0,14.0,5,2024.0,1.6,2.7080503,1.0,-0.15163932401177913,1.4039911595936763,2.3455302092940844,0.7,0.25,0.05,0.3621267735548779
TGA,Swimming,0.0,0.0,0.0,7.0,4,2024.0,0.0,2.0794415,1.0,-0.193143334709392,0.9640874665724882,2.3455302092940844,0.7,0.25,0.05,0.2230980428112519
TGA,Weightlifting,0.0,0.0,0.0,5.0,5,2020.0,0.0,1.7917595,1.0,-0.193143334709392,0.7627660430689046,2.3455302092940844,0.7,0.25,0.05,0.172767686935356
TGA,Taekwondo,0.0,0.0,0.0,3.0,2,2020.0,0.0,1.3862944,1.0,-0.193143334709392,0.47901940496163004,2.3455302092940844,0.5,0.25,0.05,0.14045969435041572
TGA,Archery,0.0,0.0,0.0,3.0,2,2016.0,0.0,1.3862944,0.5,-0.193143334709392,0.47901940496163004,0.5988408817632945,0.5,0.25,0.05,0.05312522797387624
TGA,Judo,0.0,0.0,0.0,1.0,1,2004.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
TGA,3X3 Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Aeronautics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Alpinism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Art Competitions,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Artistic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Artistic Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Badminton,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Baseball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Baseball/Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Basque Pelota,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Beach Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Breaking,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Canoe Slalom,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Canoe Sprint,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Canoeing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cricket,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Croquet,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cycling,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cycling Bmx Freestyle,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cycling Bmx Racing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cycling Mountain Bike,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cycling Road,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Cycling Track,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Diving,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Equestrian,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Equestrianism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Fencing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Figure Skating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Football,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Golf,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Handball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Ice Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Jeu De Paume,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Karate,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Lacrosse,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Marathon Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Modern Pentathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Motorboating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Racquets,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Rhythmic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Roque,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Rowing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Rugby,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Rugby Sevens,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Sailing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Shooting,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Skateboarding,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Sport Climbing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Surfing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Synchronized Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Table Tennis,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Tennis,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Trampoline Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Trampolining,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Triathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Tug-Of-War,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Water Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TGA,Wrestling,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Boxing,3.2,3.2,7.2,95.0,17,2024.0,23.2,4.564348,1.0,0.40866482040599433,2.703038289512337,2.3455302092940844,0.7,0.25,0.05,1.0791014571269846
THA,Weightlifting,4.800000000000001,4.4,4.800000000000001,47.0,12,2024.0,28.000000000000004,3.871201,1.0,0.533176852498833,2.217970227901479,2.3455302092940844,0.7,0.25,0.05,1.044992864189257
THA,Athletics,0.0,0.0,0.0,163.0,17,2024.0,0.0,5.0998664,1.0,-0.193143334709392,3.077796734704476,2.3455302092940844,0.7,0.25,0.05,0.7515253598442488
THA,Shooting,0.0,0.0,0.0,131.0,16,2024.0,0.0,4.882802,1.0,-0.193143334709392,2.9258939339310293,2.3455302092940844,0.7,0.25,0.05,0.7135496596508871
THA,Swimming,0.0,0.0,0.0,88.0,11,2024.0,0.0,4.4886365,1.0,-0.193143334709392,2.6500548227173644,2.3455302092940844,0.7,0.25,0.05,0.6445898818474709
THA,Badminton,0.0,1.2,0.0,66.0,9,2024.0,2.4,4.204693,1.0,-0.13088731866297273,2.451349553615009,2.3455302092940844,0.7,0.25,0.05,0.6384927758043756
THA,Taekwondo,2.4,2.0,2.8,18.0,6,2024.0,14.0,2.944439,1.0,0.17001675889472045,1.5694172095079613,2.3455302092940844,0.7,0.25,0.05,0.6286425440679988
THA,Sailing,0.0,0.0,0.0,39.0,17,2024.0,0.0,3.6888795,1.0,-0.193143334709392,2.090380644708118,2.3455302092940844,0.7,0.25,0.05,0.5046713373451593
THA,Cycling,0.0,0.0,0.0,50.0,7,2016.0,0.0,3.9318256,0.5,-0.193143334709392,2.2603956430057814,0.5988408817632945,0.7,0.25,0.05,0.45984062054303565
THA,Football,0.0,0.0,0.0,28.0,2,1968.0,0.0,3.3672957,0.2,-0.193143334709392,1.8653346383647245,-0.4491727147551792,0.5,0.25,0.05,0.3473033564987261
THA,Table Tennis,0.0,0.0,0.0,14.0,7,2024.0,0.0,2.7080503,1.0,-0.193143334709392,1.4039911595936763,2.3455302092940844,0.7,0.25,0.05,0.33307396606654893
THA,Golf,0.0,0.0,0.0,12.0,3,2024.0,0.0,2.5649493,1.0,-0.193143334709392,1.3038483396315155,2.3455302092940844,0.7,0.25,0.05,0.30803826107600873
THA,Judo,0.0,0.0,0.0,12.0,9,2024.0,0.0,2.5649493,1.0,-0.193143334709392,1.3038483396315155,2.3455302092940844,0.7,0.25,0.05,0.30803826107600873
THA,Equestrian,0.0,0.0,0.0,7.0,2,2024.0,0.0,2.0794415,1.0,-0.193143334709392,0.9640874665724882,2.3455302092940844,0.5,0.25,0.05,0.2617267097531303
THA,Rowing,0.0,0.0,0.0,8.0,6,2024.0,0.0,2.1972246,1.0,-0.193143334709392,1.0465126811761793,2.3455302092940844,0.7,0.25,0.05,0.24370434646217468
THA,Fencing,0.0,0.0,0.0,19.0,3,2008.0,0.0,2.9957323,0.2,-0.193143334709392,1.6053125830972599,-0.4491727147551792,0.7,0.25,0.05,0.2436691757399816
THA,Tennis,0.0,0.0,0.0,13.0,6,2016.0,0.0,2.6390574,0.5,-0.193143334709392,1.3557095963179004,0.5988408817632945,0.7,0.25,0.05,0.23366910887106546
THA,Cycling Road,0.0,0.0,0.0,4.0,2,2024.0,0.0,1.609438,1.0,-0.193143334709392,0.6351764598755437,2.3455302092940844,0.5,0.25,0.05,0.17949895807889416
THA,Basketball,0.0,0.0,0.0,9.0,1,1956.0,0.0,2.3025851,0.2,-0.193143334709392,1.1202445214864019,-0.4491727147551792,0.5,0.25,0.05,0.1610308272791455
THA,Cycling Bmx Racing,0.0,0.0,0.0,3.0,2,2024.0,0.0,1.3862944,1.0,-0.193143334709392,0.47901940496163004,2.3455302092940844,0.5,0.25,0.05,0.14045969435041572
THA,Archery,0.0,0.0,0.0,7.0,4,2016.0,0.0,2.0794415,0.5,-0.193143334709392,0.9640874665724882,0.5988408817632945,0.7,0.25,0.05,0.1357635764347124
THA,Cycling Track,0.0,0.0,0.0,2.0,1,2024.0,0.0,1.0986123,1.0,-0.193143334709392,0.2776979814580465,2.3455302092940844,0.5,0.25,0.05,0.09012933847451984
THA,Diving,0.0,0.0,0.0,6.0,3,2000.0,0.0,1.9459101,0.2,-0.193143334709392,0.8706414512837515,-0.4491727147551792,0.7,0.25,0.05,0.060001392786604525
THA,Canoe Sprint,0.0,0.0,0.0,1.0,1,2020.0,0.0,0.6931472,1.0,-0.193143334709392,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.019192678947701186
THA,Modern Pentathlon,0.0,0.0,0.0,1.0,1,2024.0,0.0,0.6931472,1.0,-0.193143334709392,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.019192678947701186
THA,Skateboarding,0.0,0.0,0.0,1.0,1,2024.0,0.0,0.6931472,1.0,-0.193143334709392,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.019192678947701186
THA,Equestrianism,0.0,0.0,0.0,2.0,2,2012.0,0.0,1.0986123,0.2,-0.193143334709392,0.2776979814580465,-0.4491727147551792,0.5,0.25,0.05,-0.04960580772794334
THA,Canoeing,0.0,0.0,0.0,1.0,1,2012.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
THA,3X3 Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Aeronautics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Alpinism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Art Competitions,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Artistic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Artistic Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Baseball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Baseball/Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Basque Pelota,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Beach Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Breaking,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Canoe Slalom,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Cricket,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Croquet,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Cycling Bmx Freestyle,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Cycling Mountain Bike,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Figure Skating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Handball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Ice Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Jeu De Paume,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Karate,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Lacrosse,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Marathon Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Motorboating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Racquets,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Rhythmic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Roque,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Rugby,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Rugby Sevens,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Sport Climbing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Surfing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Synchronized Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Trampoline Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Trampolining,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Triathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Tug-Of-War,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Water Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
THA,Wrestling,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Judo,0.0,0.0,3.2,20.0,6,2024.0,3.2,3.0445225,1.0,-0.11013531331416629,1.6394562344251749,2.3455302092940844,0.7,0.25,0.05,0.45004584975108153
TJK,Boxing,0.0,0.0,2.0,16.0,7,2024.0,2.0,2.8332133,1.0,-0.14126332133737593,1.4915809432876488,2.3455302092940844,0.7,0.25,0.05,0.39128742135045325
TJK,Athletics,1.2,0.0,0.0,13.0,8,2024.0,3.5999999999999996,2.6390574,1.0,-0.0997593106397631,1.3557095963179004,2.3455302092940844,0.7,0.25,0.05,0.38637239209634516
TJK,Wrestling,0.0,0.8,0.0,12.0,5,2024.0,1.6,2.5649493,1.0,-0.15163932401177913,1.3038483396315155,2.3455302092940844,0.7,0.25,0.05,0.3370910685643377
TJK,Swimming,0.0,0.0,0.0,11.0,6,2024.0,0.0,2.4849067,1.0,-0.193143334709392,1.2478341046797627,2.3455302092940844,0.7,0.25,0.05,0.2940347023380705
TJK,Taekwondo,0.0,0.0,0.0,3.0,2,2024.0,0.0,1.3862944,1.0,-0.193143334709392,0.47901940496163004,2.3455302092940844,0.5,0.25,0.05,0.14045969435041572
TJK,Shooting,0.0,0.0,0.0,4.0,3,2012.0,0.0,1.609438,0.2,-0.193143334709392,0.6351764598755437,-0.4491727147551792,0.7,0.25,0.05,0.0011351449345525857
TJK,Archery,0.0,0.0,0.0,2.0,2,2008.0,0.0,1.0986123,0.2,-0.193143334709392,0.2776979814580465,-0.4491727147551792,0.5,0.25,0.05,-0.04960580772794334
TJK,Diving,0.0,0.0,0.0,2.0,1,1996.0,0.0,1.0986123,0.2,-0.193143334709392,0.2776979814580465,-0.4491727147551792,0.5,0.25,0.05,-0.04960580772794334
TJK,Weightlifting,0.0,0.0,0.0,1.0,1,2008.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
TJK,3X3 Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Aeronautics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Alpinism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Art Competitions,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Artistic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Artistic Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Badminton,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Baseball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Baseball/Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Basque Pelota,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Beach Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Breaking,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Canoe Slalom,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Canoe Sprint,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Canoeing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cricket,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Croquet,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cycling,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cycling Bmx Freestyle,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cycling Bmx Racing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cycling Mountain Bike,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cycling Road,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Cycling Track,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Equestrian,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Equestrianism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Fencing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Figure Skating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Football,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
TJK,Golf,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
